------+---------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File         Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
 1223 |  1 asmdemo.s    933 | Comment     | 11 |         |    0 | 00/1545               | * * * * MLI Call OPEN parameters * * * * 
 1224 |  1 asmdemo.s    934 | Comment     | 11 |         |    0 | 00/1545               | *<sym>
 1225 |  1 asmdemo.s    935 | Empty       | 11 |         |    0 | 00/1545               | OPEN_parms                                         ; OPEN file for reading
 1226 |  1 asmdemo.s    936 | Data        | 11 |         |    1 | 00/1545 : 03          |                      hex      03                   ; number of params.
 1227 |  1 asmdemo.s    937 | Data        | 11 |         |    2 | 00/1546 : 4B 15       |                      da       fname                ; path name
 1228 |  1 asmdemo.s    938 | Comment     | 11 |         |    0 | 00/1548               | *<sym>
 1229 |  1 asmdemo.s    939 | Data        | 11 |         |    2 | 00/1548 : 00 00       | fbuff                hex      0000                 
 1230 |  1 asmdemo.s    940 | Comment     | 11 |         |    0 | 00/154A               | *<sym>
 1231 |  1 asmdemo.s    941 | Data        | 11 |         |    1 | 00/154A : 00          | ref                  hex      00                   
 1232 |  1 asmdemo.s    942 | Comment     | 11 |         |    0 | 00/154B               | *<sym>
 1233 |  1 asmdemo.s    943 | Data        | 11 |         |    4 | 00/154B : 03 49 4D 47 | fname                str      'IMG'                
 1234 |  1 asmdemo.s    944 | Comment     | 11 |         |    0 | 00/154F               | *
 1235 |  1 asmdemo.s    945 | Comment     | 11 |         |    0 | 00/154F               | * * * * MLI Call GET_PREFIX parameters * * * * 
 1236 |  1 asmdemo.s    946 | Comment     | 11 |         |    0 | 00/154F               | *<sym>
 1237 |  1 asmdemo.s    947 | Empty       | 11 |         |    0 | 00/154F               | GET_PREFIX_param                                   ; GET_PREFIX
 1238 |  1 asmdemo.s    948 | Data        | 11 |         |    1 | 00/154F : 01          |                      hex      01                   ; number of params.
 1239 |  1 asmdemo.s    949 | Data        | 11 |         |    2 | 00/1550 : 59 15       |                      da       path                 
 1240 |  1 asmdemo.s    950 | Empty       | 11 |         |    0 | 00/1552               |                                                    
 1241 |  1 asmdemo.s    951 | Comment     | 11 |         |    0 | 00/1552               | *
 1242 |  1 asmdemo.s    952 | Comment     | 11 |         |    0 | 00/1552               | * * * * MLI Call SET_PREFIX parameters * * * *
 1243 |  1 asmdemo.s    953 | Comment     | 11 |         |    0 | 00/1552               | *<sym>
 1244 |  1 asmdemo.s    954 | Empty       | 11 |         |    0 | 00/1552               | SET_PREFIX_param                                   ; SET_PREFIX
 1245 |  1 asmdemo.s    955 | Data        | 11 |         |    1 | 00/1552 : 01          |                      hex      01                   ; number of params.
 1246 |  1 asmdemo.s    956 | Data        | 11 |         |    2 | 00/1553 : 59 15       |                      da       path                 
 1247 |  1 asmdemo.s    957 | Comment     | 11 |         |    0 | 00/1555               | *
 1248 |  1 asmdemo.s    958 | Comment     | 11 |         |    0 | 00/1555               | *
 1249 |  1 asmdemo.s    959 | Comment     | 11 |         |    0 | 00/1555               | * * * * MLI Call ONLINE parameters * * * *
 1250 |  1 asmdemo.s    960 | Comment     | 11 |         |    0 | 00/1555               | *<sym>
 1251 |  1 asmdemo.s    961 | Empty       | 11 |         |    0 | 00/1555               | ONLINE_param                                       ; ONLINE
 1252 |  1 asmdemo.s    962 | Data        | 11 |         |    1 | 00/1555 : 02          |                      hex      02                   ; number of params.
 1253 |  1 asmdemo.s    963 | Comment     | 11 |         |    0 | 00/1556               | *<sym>
 1254 |  1 asmdemo.s    964 | Data        | 11 |         |    1 | 00/1556 : 00          | unit                 hex      00                   
 1255 |  1 asmdemo.s    965 | Data        | 11 |         |    2 | 00/1557 : 59 15       |                      da       path                 
 1256 |  1 asmdemo.s    966 | Comment     | 11 |         |    0 | 00/1559               | *
 1257 |  1 asmdemo.s    967 | Comment     | 11 |         |    0 | 00/1559               | *<sym>
 1258 |  1 asmdemo.s    968 | Data        | 11 |         |  256 | 00/1559 : 00 00 00 00 | path                 ds       256                  ; storage for path
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
      |                     |             |    |         |      |           00 00 00 00 |
 1259 |  1 asmdemo.s    969 | Comment     | 11 |         |    0 | 00/1659               | *
 1260 |  1 asmdemo.s    970 | Comment     | 11 |         |    0 | 00/1659               | * * * * MLI Call GET_FILE_INFO parameters * * * *
 1261 |  1 asmdemo.s    971 | Comment     | 11 |         |    0 | 00/1659               | *<sym>
 1262 |  1 asmdemo.s    972 | Empty       | 11 |         |    0 | 00/1659               | GET_FILE_INFO_param                                ; GET_FILE_INFO
 1263 |  1 asmdemo.s    973 | Data        | 11 |         |    1 | 00/1659 : 0A          |                      hex      0A                   
